"ID"	"Gene.title"	"Gene.symbol"	"Gene.ID"	"UniGene.title"	"UniGene.symbol"	"UniGene.ID"	"Nucleotide.Title"	"GI"	"GenBank.Accession"	"Platform_CLONEID"	"Platform_ORF"	"Platform_SPOTID"	"Chromosome.location"	"Chromosome.annotation"	"GO.Function"	"GO.Process"	"GO.Component"	"GO.Function.ID"	"GO.Process.ID"	"GO.Component.ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"8159249"	8159249	"mitochondrial ribosomal protein S2"	"MRPS2"	"51116"	""	""	""	"Homo sapiens mitochondrial ribosomal protein S2 (MRPS2), transcript variant 1, mRNA///Homo sapiens mitochondrial ribosomal protein S2 (MRPS2), transcript variant 2, non-coding RNA///Homo sapiens mitochondrial ribosomal protein S2 (MRPS2), transcript variant 3, non-coding RNA///Homo sapiens mitochondrial ribosomal protein S2 (MRPS2), transcript variant 4, non-coding RNA///Homo sapiens mitochondrial ribosomal protein S2 (MRPS2), transcript variant 5, non-coding RNA///PREDICTED: Homo sapiens mitochondrial ribosomal protein S2 (MRPS2), transcript variant X1, mRNA///Homo sapiens MRP-S2 mRNA for mitochondrial ribosomal protein S2, complete cds///Homo sapiens CGI-91 protein mRNA, complete cds///Homo sapiens mitochondrial ribosomal protein S2, mRNA (cDNA clone IMAGE:3509565), complete cds///Homo sapiens mitochondrial ribosomal protein S2, mRNA (cDNA clone MGC:15915 IMAGE:3534388), complete cds///Homo sapiens mitochondrial ribosomal protein S2, mRNA (cDNA clone MGC:16952 IMAGE:3924671), complete cds"	"389565494///389565495///389565496///389565497///389565498///1034670293///15080675///4929650///33872888///14124981///34782909"	"NM_016034///NR_051967///NR_051968///NR_051969///NR_051970///XM_006717136///AB055388///AF151849///BC004905///BC008017///BC013108"	NA	NA	"chr9:138391830-138396519"	"9q34"	"Chromosome 9, NC_000009.12 (135499989..135504673)"	"structural constituent of ribosome///structural constituent of ribosome"	"mitochondrial translation///mitophagy in response to mitochondrial depolarization///positive regulation of defense response to virus by host///translation///xenophagy"	"mitochondrial small ribosomal subunit///mitochondrial small ribosomal subunit///mitochondrion"	"GO:0003735///GO:0003735"	"GO:0032543///GO:0098779///GO:0002230///GO:0006412///GO:0098792"	"GO:0005763///GO:0005763///GO:0005739"	0.329867499999997	8.82113	8.62362884213117	1.02194491220858e-13	2.07485974035421e-11	20.8204655027205
"8114536"	8114536	"transmembrane protein 173"	"TMEM173"	"340061"	""	""	""	"Homo sapiens transmembrane protein 173 (TMEM173), transcript variant 1, mRNA///Homo sapiens cDNA FLJ38577 fis, clone HCHON2007650///Homo sapiens cDNA FLJ76125 complete cds///Homo sapiens transmembrane protein 173, mRNA (cDNA clone MGC:54293 IMAGE:5762441), complete cds///Homo sapiens mitochondrial mediator of IRF3 activation (MITA) mRNA, complete cds; nuclear gene for mitochondrial product///Homo sapiens MITA variant (MITA) mRNA, complete cds, alternatively spliced"	"683524016///21755247///158254753///28839541///209419689///564584605"	"NM_198282///AK095896///AK290661///BC047779///FJ222241///KF430638"	NA	NA	"chr5:138855119-138862292"	"5q31.2"	"Chromosome 5, NC_000005.10 (139475528..139482790, complement)"	"cyclic-GMP-AMP binding///cyclic-GMP-AMP binding///cyclic-di-GMP binding///identical protein binding///protein binding///protein homodimerization activity///protein kinase binding///protein kinase binding///transcription factor binding///ubiquitin protein ligase binding"	"activation of innate immune response///apoptotic process///cellular response to exogenous dsRNA///cellular response to interferon-beta///cellular response to organic cyclic compound///defense response to virus///innate immune response///innate immune response///interferon-beta production///interferon-beta production///positive regulation of defense response to virus by host///positive regulation of protein binding///positive regulation of protein import into nucleus, translocation///positive regulation of transcription factor import into nucleus///positive regulation of transcription from RNA polymerase II promoter///positive regulation of type I interferon production///positive regulation of type I interferon production///regulation of type I interferon production"	"Golgi apparatus///cytoplasmic vesicle membrane///endoplasmic reticulum membrane///endoplasmic reticulum membrane///integral component of membrane///mitochondrial outer membrane///perinuclear region of cytoplasm///peroxisome///plasma membrane"	"GO:0061507///GO:0061507///GO:0035438///GO:0042802///GO:0005515///GO:0042803///GO:0019901///GO:0019901///GO:0008134///GO:0031625"	"GO:0002218///GO:0006915///GO:0071360///GO:0035458///GO:0071407///GO:0051607///GO:0045087///GO:0045087///GO:0032608///GO:0032608///GO:0002230///GO:0032092///GO:0033160///GO:0042993///GO:0045944///GO:0032481///GO:0032481///GO:0032479"	"GO:0005794///GO:0030659///GO:0005789///GO:0005789///GO:0016021///GO:0005741///GO:0048471///GO:0005777///GO:0005886"	0.443190476190477	10.2937218367347	8.62124726642469	1.03420540091305e-13	2.08702649904253e-11	20.8088452480355
"8008064"	8008064	"pyridoxamine 5'-phosphate oxidase"	"PNPO"	"55163"	""	""	""	"Homo sapiens pyridoxamine 5'-phosphate oxidase (PNPO), mRNA///Homo sapiens pyridoxine-5'-phosphate oxidase mRNA, complete cds///Homo sapiens pyridoxamine 5'-phosphate oxidase, mRNA (cDNA clone MGC:953 IMAGE:2966366), complete cds///Homo sapiens epididymis secretory protein Li 302 (HEL-S-302) mRNA, complete cds"	"208879455///21728335///34782820///209402803"	"NM_018129///AF468030///BC006525///FJ224333"	NA	NA	"chr17:46018917-46026674"	"17q21.32"	"Chromosome 17, NC_000017.11 (47941523..47949308)"	"FMN binding///pyridoxamine-phosphate oxidase activity///pyridoxamine-phosphate oxidase activity"	"mitophagy in response to mitochondrial depolarization///oxidation-reduction process///positive regulation of defense response to virus by host///pyridoxal phosphate biosynthetic process///pyridoxine biosynthetic process///vitamin B6 metabolic process///xenophagy"	"cytoplasm///cytosol///extracellular exosome///nucleoplasm"	"GO:0010181///GO:0004733///GO:0004733"	"GO:0098779///GO:0055114///GO:0002230///GO:0042823///GO:0008615///GO:0042816///GO:0098792"	"GO:0005737///GO:0005829///GO:0070062///GO:0005654"	0.401239642857142	8.74679969387755	8.59037123400072	1.20708620213837e-13	2.42122585979527e-11	20.6582313742046
"7895810"	7895810	""	""	""	""	""	""	""	""	""	NA	NA	"control"	""	""	""	""	""	""	""	""	-0.605897261904763	8.25910234693877	-8.56102790190602	1.3980068796827e-13	2.77844359218721e-11	20.5151597346765
"7997321"	7997321	"MON1 homolog B, secretory trafficking associated"	"MON1B"	"22879"	""	""	""	"Homo sapiens MON1 homolog B, secretory trafficking associated (MON1B), transcript variant 1, mRNA///Homo sapiens KIAA0872 mRNA for KIAA0872 protein///Homo sapiens HSV-I stimulating-related protein (HSRG1) mRNA, complete cds///Homo sapiens cDNA FLJ46554 fis, clone THYMU3038970///Homo sapiens MON1 homolog B (yeast), mRNA (cDNA clone MGC:39186 IMAGE:4843859), complete cds///Homo sapiens MON1 homolog B, secretory trafficking associated (MON1B), transcript variant 2, mRNA///Homo sapiens MON1 homolog B, secretory trafficking associated (MON1B), transcript variant 3, mRNA"	"557786088///4240232///17064169///34535769///18999428///557786095///557786104"	"NM_014940///AB020679///AF442486///AK128411///BC024277///NM_001286639///NM_001286640"	NA	NA	"chr16:77224836-77233549"	"16q23.1"	"Chromosome 16, NC_000016.10 (77190919..77199646)"	"protein binding"	"early viral transcription///late viral transcription///vesicle-mediated transport"	"cytoplasm///endomembrane system"	"GO:0005515"	"GO:0019085///GO:0019086///GO:0016192"	"GO:0005737///GO:0012505"	0.406163095238096	9.01644479591837	8.56047724937462	1.4018636017883e-13	2.77844359218721e-11	20.5124754983764
"7895026"	7895026	""	""	""	""	""	""	""	""	""	NA	NA	"control"	""	""	""	""	""	""	""	""	-0.671735714285708	9.7165193877551	-8.55678745841983	1.42798168555698e-13	2.81346190437816e-11	20.4944896728267
"8160857"	8160857	"sigma non-opioid intracellular receptor 1"	"SIGMAR1"	"10280"	""	""	""	"Homo sapiens sigma non-opioid intracellular receptor 1 (SIGMAR1), transcript variant 6, mRNA///Homo sapiens sigma non-opioid intracellular receptor 1 (SIGMAR1), transcript variant 7, mRNA///Homo sapiens sigma non-opioid intracellular receptor 1 (SIGMAR1), transcript variant 8, mRNA///Homo sapiens sigma non-opioid intracellular receptor 1 (SIGMAR1), transcript variant 9, mRNA///Homo sapiens sigma non-opioid intracellular receptor 1 (SIGMAR1), transcript variant 10, mRNA///Homo sapiens sigma non-opioid intracellular receptor 1 (SIGMAR1), transcript variant 1, mRNA///Homo sapiens sigma non-opioid intracellular receptor 1 (SIGMAR1), transcript variant 2, mRNA///Homo sapiens sigma non-opioid intracellular receptor 1 (SIGMAR1), transcript variant 11, non-coding RNA///Homo sapiens sigma 1 receptor beta variant mRNA, complete cds, alternatively spliced///Homo sapiens aging-associated gene 8 protein mRNA, complete cds///Homo sapiens sigma non-opioid intracellular receptor 1, mRNA (cDNA clone MGC:3851 IMAGE:3529352), complete cds///Homo sapiens sigma non-opioid intracellular receptor 1, mRNA (cDNA clone IMAGE:4124522), complete cds///Homo sapiens full open reading frame cDNA clone RZPDo834C107D for gene OPRS1, opioid receptor, sigma 1; complete cds, incl. stopcodon///Homo sapiens sigma-1 splice variant mRNA, complete cds, alternatively spliced///Homo sapiens truncated sigma-1 splice variant mRNA, complete cds, alternatively spliced///Homo sapiens sigma-1 splice variant mRNA, complete cds, alternatively spliced///Human sigma receptor mRNA, complete cds///Human SR31747 binding protein 1 mRNA, complete cds///Homo sapiens cDNA clone IMAGE:4107009, with apparent retained intron"	"532524981///532524983///532524985///532524987///532524989///532524979///532524980///532525019///7582319///54303907///38114709///39644812///48146266///109288135///109639386///109809961///1906590///1916799///14711217"	"NM_001282205///NM_001282206///NM_001282207///NM_001282208///NM_001282209///NM_005866///NM_147157///NR_104108///AF226604///AY633611///BC004899///BC007839///CR457075///DQ644568///DQ647702///DQ656583///U75283///U79528///BC006307"	NA	NA	"chr9:34634717-34637806"	"9p13.3"	"Chromosome 9, NC_000009.12 (34634722..34637826, complement)"	"drug binding///opioid receptor activity"	"lipid transport///nervous system development///opioid receptor signaling pathway///protein homotrimerization///regulation of neuron apoptotic process"	"cell junction///endoplasmic reticulum///endoplasmic reticulum membrane///growth cone///integral component of membrane///integral component of plasma membrane///lipid particle///nuclear envelope///nuclear inner membrane///nuclear outer membrane///postsynaptic density///postsynaptic membrane"	"GO:0008144///GO:0004985"	"GO:0006869///GO:0007399///GO:0038003///GO:0070207///GO:0043523"	"GO:0030054///GO:0005783///GO:0005789///GO:0030426///GO:0016021///GO:0005887///GO:0005811///GO:0005635///GO:0005637///GO:0005640///GO:0014069///GO:0045211"	0.305302142857144	9.65579183673469	8.55141933888679	1.46684847587797e-13	2.87303845301816e-11	20.4683247329423
"8114468"	8114468	"small nucleolar RNA, C/D box 63"	"SNORD63"	"26785"	""	""	""	"Homo sapiens small nucleolar RNA, C/D box 63 (SNORD63), small nucleolar RNA"	"86604703"	"NR_002913"	NA	NA	"chr5:137896732-137896799"	"5q31.2"	"Chromosome 5, NC_000005.10 (138561043..138561110, complement)"	""	""	""	""	""	""	-0.659489642857142	4.24996959183673	-8.54645517051328	1.50372844022466e-13	2.92804946632518e-11	20.4441306880631
"8027592"	8027592	"LSM14A, mRNA processing body assembly factor"	"LSM14A"	"26065"	""	""	""	"Homo sapiens LSM14A, mRNA processing body assembly factor (LSM14A), transcript variant 1, mRNA///Homo sapiens LSM14A, mRNA processing body assembly factor (LSM14A), transcript variant 2, mRNA///PREDICTED: Homo sapiens LSM14A mRNA processing body assembly factor (LSM14A), transcript variant X1, mRNA///Homo sapiens mRNA for alphaSNBP(A), complete cds///Homo sapiens mRNA for alphaSNBP(B), complete cds///Homo sapiens cDNA FLJ45492 fis, clone BRTHA2008502///Homo sapiens mRNA; cDNA DKFZp547L1110 (from clone DKFZp547L1110)///Homo sapiens LSM14A, SCD6 homolog A (S. cerevisiae), mRNA (cDNA clone MGC:10135 IMAGE:3902704), complete cds"	"166197711///166197709///1034607172///37693451///37693453///34534293///21740089///16877143"	"NM_001114093///NM_015578///XM_005258719///AB069974///AB069975///AK127401///AL834398///BC016842"	NA	NA	"chr19:34663352-34720208"	"19q13.11"	"Chromosome 19, NC_000019.10 (34172428..34229515)"	"double-stranded DNA binding///double-stranded RNA binding///poly(A) RNA binding///single-stranded RNA binding"	"RIG-I signaling pathway///cytoplasmic mRNA processing body assembly///cytoplasmic mRNA processing body assembly///multicellular organism development///positive regulation of type I interferon-mediated signaling pathway///regulation of translation"	"cytoplasm///cytoplasmic mRNA processing body///cytoplasmic stress granule///intracellular membrane-bounded organelle"	"GO:0003690///GO:0003725///GO:0044822///GO:0003727"	"GO:0039529///GO:0033962///GO:0033962///GO:0007275///GO:0060340///GO:0006417"	"GO:0005737///GO:0000932///GO:0010494///GO:0043231"	-0.303812380952385	9.74779224489796	-8.53587078637433	1.58547793826406e-13	3.06928249478945e-11	20.3925516009049
"8118945"	8118945	"peroxisome proliferator activated receptor delta"	"PPARD"	"5467"	""	""	""	"Homo sapiens peroxisome proliferator activated receptor delta (PPARD), transcript variant 3, mRNA///Homo sapiens peroxisome proliferator activated receptor delta (PPARD), transcript variant 4, mRNA///Homo sapiens peroxisome proliferator activated receptor delta (PPARD), transcript variant 5, mRNA///Homo sapiens peroxisome proliferator activated receptor delta (PPARD), transcript variant 1, mRNA///Homo sapiens peroxisome proliferator activated receptor delta (PPARD), transcript variant 2, mRNA///Homo sapiens NR1C2 mRNA for peroxisome proliferator-activated receptor delta, complete cds///Homo sapiens peroxisome proliferator activated receptor delta mRNA, complete cds///Homo sapiens peroxisome proliferator-activated receptor delta, mRNA (cDNA clone MGC:3931 IMAGE:3630487), complete cds///Homo sapiens peroxisome proliferator-activated receptor delta, mRNA (cDNA clone MGC:15560 IMAGE:3139849), complete cds///Homo sapiens peroxisome proliferator-activated nuclear receptor beta/delta variant 2 (NR1C2) mRNA, complete cds///Human peroxisome proliferator activated receptor mRNA, complete cds"	"284807154///284807156///284807158///284807153///222352114///216409689///60115374///33877063///14043180///325495540///190229"	"NM_001171818///NM_001171819///NM_001171820///NM_006238///NM_177435///AB307691///AY919140///BC002715///BC007578///HQ692865///L07592"	NA	NA	"chr6:35310335-35395955"	"6p21.2"	"Chromosome 6, NC_000006.12 (35342558..35428191)"	"DNA binding///NF-kappaB binding///RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding///drug binding///linoleic acid binding///lipid binding///protein binding///protein heterodimerization activity///sequence-specific DNA binding///steroid hormone receptor activity///transcription coactivator activity///transcription factor activity, sequence-specific DNA binding///transcription factor activity, sequence-specific DNA binding///transcription factor binding///transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific binding///zinc ion binding"	"adipose tissue development///apoptotic process///apoptotic signaling pathway///axon ensheathment///cell differentiation///cell proliferation///cell proliferation///cell-substrate adhesion///cellular response to hypoxia///cellular response to lipopolysaccharide///cholesterol metabolic process///decidualization///embryo implantation///fatty acid beta-oxidation///fatty acid beta-oxidation///fatty acid catabolic process///fatty acid transport///generation of precursor metabolites and energy///glucose metabolic process///glucose transport///heart development///intracellular receptor signaling pathway///keratinocyte migration///keratinocyte proliferation///lipid metabolic process///mRNA transcription///negative regulation of apoptotic process///negative regulation of cell growth///negative regulation of collagen biosynthetic process///negative regulation of epithelial cell proliferation///negative regulation of inflammatory response///negative regulation of myoblast differentiation///negative regulation of pri-miRNA transcription from RNA polymerase II promoter///negative regulation of smooth muscle cell migration///negative regulation of smooth muscle cell proliferation///negative regulation of transcription from RNA polymerase II promoter///negative regulation of transcription, DNA-templated///phospholipid biosynthetic process///positive regulation of epidermis development///positive regulation of fat cell differentiation///positive regulation of insulin secretion///positive regulation of myoblast proliferation///positive regulation of phosphatidylinositol 3-kinase signaling///positive regulation of skeletal muscle tissue regeneration///positive regulation of transcription, DNA-templated///positive regulation of vasodilation///proteoglycan metabolic process///regulation of skeletal muscle satellite cell proliferation///regulation of transcription from RNA polymerase II promoter///response to activity///response to glucose///response to vitamin A///steroid hormone mediated signaling pathway///transcription initiation from RNA polymerase II promoter///vitamin A metabolic process///wound healing"	"nuclear chromatin///nucleoplasm///nucleus"	"GO:0003677///GO:0051059///GO:0004879///GO:0008144///GO:0070539///GO:0008289///GO:0005515///GO:0046982///GO:0043565///GO:0003707///GO:0003713///GO:0003700///GO:0003700///GO:0008134///GO:0001227///GO:0008270"	"GO:0060612///GO:0006915///GO:0097190///GO:0008366///GO:0030154///GO:0008283///GO:0008283///GO:0031589///GO:0071456///GO:0071222///GO:0008203///GO:0046697///GO:0007566///GO:0006635///GO:0006635///GO:0009062///GO:0015908///GO:0006091///GO:0006006///GO:0015758///GO:0007507///GO:0030522///GO:0051546///GO:0043616///GO:0006629///GO:0009299///GO:0043066///GO:0030308///GO:0032966///GO:0050680///GO:0050728///GO:0045662///GO:1902894///GO:0014912///GO:0048662///GO:0000122///GO:0045892///GO:0008654///GO:0045684///GO:0045600///GO:0032024///GO:2000288///GO:0014068///GO:0043415///GO:0045893///GO:0045909///GO:0006029///GO:0014842///GO:0006357///GO:0014823///GO:0009749///GO:0033189///GO:0043401///GO:0006367///GO:0006776///GO:0042060"	"GO:0000790///GO:0005654///GO:0005634"	0.362912261904764	9.16704336734694	8.5290027884529	1.64087868081387e-13	3.15816979393408e-11	20.3590876477334
